Symbol,Company Name
KELYA,"Kelly Services, Inc. "
KELYB,"Kelly Services, Inc. "
KEM,KEMET Corporation Common Stock
KEMQ,KraneShares Emerging Markets Consumer Technology Index ETF
KEN,Kenon Holdings Ltd. Ordinary Shares
KEP,Korea Electric Power Corporation Common Stock
KEQU,Kewaunee Scientific Corporation 
KEX,Kirby Corporation Common Stock
KEY,KeyCorp Common Stock
KEY$I,KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed
KEY$J,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non
KEYS,Keysight Technologies Inc. Common Stock
KEYW,The KEYW Holding Corporation 
KF,"Korea Fund, Inc. (The) New Common Stock"
KFFB,Kentucky First Federal Bancorp 
KFRC,"Kforce, Inc. "
KFS,"Kingsway Financial Services, Inc. Common Stock (DE)"
KFY,Korn Ferry Common Stock
KFYP,KraneShares CICC China Leaders 100 Index ETF
KGC,Kinross Gold Corporation Common Stock
KGJI,Kingold Jewelry Inc. 
KGRN,KraneShares MSCI China Environment Index ETF
KHC,The Kraft Heinz Company 
KIDS,OrthoPediatrics Corp. 
KIE,SPDR S&P Insurance ETF
KIM,Kimco Realty Corporation Common Stock
KIM$I,Kimco Realty Corporation DEPOSITARY SH REPSTG 1/1000TH PFD SER I
KIM$J,Kimco Realty Corporation Depositary Sh Repstg 1/1000th Pfd CL J %
KIM$K,Kimco Realty Corporation Depositary Shares Representing 1/1000th Preferred Series K
KIM$L,"Kimco Realty Corporation Class L Depositary Shares, each of which represents a one"
KIM$M,"Kimco Realty Corporation Class M Depositary Shares, each of which represents a one"
KIN,"Kindred Biosciences, Inc. "
KINS,"Kingstone Companies, Inc "
KIO,KKR Income Opportunities Fund Common Shares
KIQ,Kelso Technologies Inc Ordinary Shares
KIRK,"Kirkland's, Inc. "
KKR,KKR & Co. Inc. Class A Common Stock
KKR$A,KKR & Co. Inc. 6.75% Series A Preferred Stock
KKR$B,KKR & Co. Inc. 6.50% Series B Preferred Stock
KL,Kirkland Lake Gold Ltd. Common Shares
KLAC,KLA
KLDO,"Kaleido Biosciences, Inc. "
KLDW,Knowledge Leaders Developed World ETF
KLIC,"Kulicke and Soffa Industries, Inc. "
KLXE,"KLX Energy Services Holdings, Inc.  "
KMB,Kimberly
KMDA,Kamada Ltd. 
KMED,KraneShares Trust KraneShares Emerging Markets Healthcare Index ETF
KMF,"Kayne Anderson Midstream Energy Fund, Inc Common Stock"
KMI,"Kinder Morgan, Inc. Common Stock"
KMPA,Kemper Corporation 7.375% Subordinated Debentures due 2054
KMPH,"KemPharm, Inc. "
KMPR,Kemper Corporation
KMT,Kennametal Inc. Common Stock
KMX,CarMax Inc
KN,Knowles Corporation Common Stock
KNDI,"Kandi Technologies Group, Inc. "
KNG,ETF Series Solutions ETF Cboe Vest S&P 500 Dividend Aristocrats Target Income ETF
KNL,"Knoll, Inc. Common Stock"
KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests
KNOW,Direxion All Cap Insider Sentiment Shares
KNSA,"Kiniksa Pharmaceuticals, Ltd. "
KNSL,"Kinsale Capital Group, Inc. "
KNX,Knight
KO,Coca
KOD,Kodiak Sciences Inc 
KODK,Eastman Kodak Company Common New
KOF,Coca Cola Femsa S.A.B. de C.V.  Common Stock
KOIN,Innovation Shares NextGen Protocol ETF
KOL,VanEck Vectors Coal ETF
KOLD,ProShares UltraShort Bloomberg Natural Gas
KOMP,SPDR Kensho New Economies Composite ETF
KONA,"Kona Grill, Inc. "
KOOL,Cesca Therapeutics Inc. 
KOP,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock
KOPN,Kopin Corporation 
KORP,American Century Diversified Corporate Bond ETF
KORU,Direxion Daily South Korea Bull 3X Shares
KOS,Kosmos Energy Ltd. Common Shares (DE)
KOSS,Koss Corporation 
KPFS,"Pepper Food Service Co., Ltd. "
KPTI,Karyopharm Therapeutics Inc. 
KR,Kroger Company (The) Common Stock
KRA,Kraton Corporation Common Stock
KRC,Kilroy Realty Corporation Common Stock
KRE,SPDR S&P Regional Banking ETF
KREF,KKR Real Estate Finance Trust Inc. Common Stock
KRG,Kite Realty Group Trust Common Stock
KRMA,Global X Conscious Companies ETF
KRNT,Kornit Digital Ltd. 
KRNY,Kearny Financial 
KRO,Kronos Worldwide Inc Common Stock
KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests
KRYS,"Krystal Biotech, Inc. "
